search_term,area,date,search_intensity
excel,China,2014-03-03,12724
excel,China,2014-03-04,13420
excel,China,2014-03-05,13327
excel,China,2014-03-06,13414
excel,China,2014-03-07,11979
excel,China,2014-03-08,7842
excel,China,2014-03-09,7352
excel,China,2014-03-10,13166
excel,China,2014-03-11,13537
excel,China,2014-03-12,14024
excel,China,2014-03-13,13612
excel,China,2014-03-14,13105
excel,China,2014-03-15,8420
excel,China,2014-03-16,7323
excel,China,2014-03-17,11632
excel,China,2014-03-18,11334
excel,China,2014-03-19,12093
excel,China,2014-03-20,12875
excel,China,2014-03-21,12084
excel,China,2014-03-22,8541
excel,China,2014-03-23,7824
excel,China,2014-03-24,13427
excel,China,2014-03-25,12763
excel,China,2014-03-26,12452
excel,China,2014-03-27,12717
excel,China,2014-03-28,11956
excel,China,2014-03-29,8605
excel,China,2014-03-30,7430
excel,China,2014-03-31,13219
excel,China,2014-04-01,12666
excel,China,2014-04-02,12015
excel,China,2014-04-03,11382
excel,China,2014-04-04,9582
excel,China,2014-04-05,4949
excel,China,2014-04-06,4893
excel,China,2014-04-07,6156
excel,China,2014-04-08,11630
excel,China,2014-04-09,14606
excel,China,2014-04-10,13165
excel,China,2014-04-11,9248
excel,China,2014-04-12,6883
excel,China,2014-04-13,5827
excel,China,2014-04-14,9085
excel,China,2014-04-15,9777
excel,China,2014-04-16,9397
excel,China,2014-04-17,11349
excel,China,2014-04-18,11147
excel,China,2014-04-19,8222
excel,China,2014-04-20,6577
excel,China,2014-04-21,11206
excel,China,2014-04-22,10534
excel,China,2014-04-23,10860
excel,China,2014-04-24,11381
excel,China,2014-04-25,12653
excel,China,2014-04-26,8677
excel,China,2014-04-27,7189
excel,China,2014-04-28,12602
excel,China,2014-04-29,11649
excel,China,2014-04-30,10205
excel,China,2014-05-01,5911
excel,China,2014-05-02,6087
excel,China,2014-05-03,6676
excel,China,2014-05-04,12061
excel,China,2014-05-05,13709
excel,China,2014-05-06,14557
excel,China,2014-05-07,13197
excel,China,2014-05-08,13253
excel,China,2014-05-09,12635
excel,China,2014-05-10,8239
excel,China,2014-05-11,6519
excel,China,2014-05-12,10171
excel,China,2014-05-13,11374
excel,China,2014-05-14,12243
excel,China,2014-05-15,10768
excel,China,2014-05-16,8723
excel,China,2014-05-17,6651
excel,China,2014-05-18,6084
excel,China,2014-05-19,13249
excel,China,2014-05-20,15909
excel,China,2014-05-21,14638
excel,China,2014-05-22,14550
excel,China,2014-05-23,12413
excel,China,2014-05-24,10503
excel,China,2014-05-25,8655
excel,China,2014-05-26,15186
excel,China,2014-05-27,13403
excel,China,2014-05-28,12650
excel,China,2014-05-29,13152
excel,China,2014-05-30,11822
excel,China,2014-05-31,5280
excel,China,2014-06-01,4649
excel,China,2014-06-02,6719
excel,China,2014-06-03,14783
excel,China,2014-06-04,17459
excel,China,2014-06-05,17030
excel,China,2014-06-06,15333
excel,China,2014-06-07,9383
excel,China,2014-06-08,8194
excel,China,2014-06-09,13975
excel,China,2014-06-10,14217
excel,China,2014-06-11,13249
excel,China,2014-06-12,12735
excel,China,2014-06-13,10843
excel,China,2014-06-14,7407
excel,China,2014-06-15,6721
excel,China,2014-06-16,12511
excel,China,2014-06-17,13704
excel,China,2014-06-18,13469
excel,China,2014-06-19,14254
excel,China,2014-06-20,12833
excel,China,2014-06-21,8471
excel,China,2014-06-22,7327
excel,China,2014-06-23,12665
excel,China,2014-06-24,13051
excel,China,2014-06-25,12768
excel,China,2014-06-26,12601
excel,China,2014-06-27,11821
excel,China,2014-06-28,8233
excel,China,2014-06-29,7352
excel,China,2014-06-30,12615
excel,China,2014-07-01,13653
excel,China,2014-07-02,13922
excel,China,2014-07-03,13602
excel,China,2014-07-04,12634
excel,China,2014-07-05,8203
excel,China,2014-07-06,7348
excel,China,2014-07-07,12886
excel,China,2014-07-08,12799
excel,China,2014-07-09,12553
excel,China,2014-07-10,12785
excel,China,2014-07-11,11832
excel,China,2014-07-12,8112
excel,China,2014-07-13,7114
excel,China,2014-07-14,12673
excel,China,2014-07-15,13249
excel,China,2014-07-16,13298
excel,China,2014-07-17,12995
excel,China,2014-07-18,11723
excel,China,2014-07-19,7198
excel,China,2014-07-20,6972
excel,China,2014-07-21,12175
excel,China,2014-07-22,11992
excel,China,2014-07-23,12398
excel,China,2014-07-24,12093
excel,China,2014-07-25,11377
excel,China,2014-07-26,7628
excel,China,2014-07-27,6719
excel,China,2014-07-28,12140
excel,China,2014-07-29,12051
excel,China,2014-07-30,11836
excel,China,2014-07-31,11878
excel,China,2014-08-01,12070
excel,China,2014-08-02,7282
excel,China,2014-08-03,7021
excel,China,2014-08-04,12782
excel,China,2014-08-05,13091
excel,China,2014-08-06,12864
excel,China,2014-08-07,12120
excel,China,2014-08-08,10935
excel,China,2014-08-09,7247
excel,China,2014-08-10,6623
excel,China,2014-08-11,11517
excel,China,2014-08-12,11997
excel,China,2014-08-13,11446
excel,China,2014-08-14,11808
excel,China,2014-08-15,10741
excel,China,2014-08-16,6964
excel,China,2014-08-17,6568
excel,China,2014-08-18,11501
excel,China,2014-08-19,11077
excel,China,2014-08-20,11993
excel,China,2014-08-21,12864
excel,China,2014-08-22,12296
excel,China,2014-08-23,8193
excel,China,2014-08-24,7578
excel,China,2014-08-25,13009
excel,China,2014-08-26,13390
excel,China,2014-08-27,13144
excel,China,2014-08-28,13265
excel,China,2014-08-29,12051
excel,China,2014-08-30,8764
excel,China,2014-08-31,8402
excel,China,2014-09-01,15074
excel,China,2014-09-02,16399
excel,China,2014-09-03,15258
excel,China,2014-09-04,15525
excel,China,2014-09-05,13431
excel,China,2014-09-06,8295
excel,China,2014-09-07,7000
excel,China,2014-09-08,6140
excel,China,2014-09-09,14415
excel,China,2014-09-10,15111
excel,China,2014-09-11,15086
excel,China,2014-09-12,14333
excel,China,2014-09-13,10089
excel,China,2014-09-14,8937
excel,China,2014-09-15,15053
excel,China,2014-09-16,14984
excel,China,2014-09-17,15568
excel,China,2014-09-18,15388
excel,China,2014-09-19,14469
excel,China,2014-09-20,10252
excel,China,2014-09-21,9245
excel,China,2014-09-22,15633
excel,China,2014-09-23,15437
excel,China,2014-09-24,15251
excel,China,2014-09-25,15141
excel,China,2014-09-26,14152
excel,China,2014-09-27,9950
excel,China,2014-09-28,13660
excel,China,2014-09-29,13770
excel,China,2014-09-30,11487
excel,China,2014-10-01,6483
excel,China,2014-10-02,6425
excel,China,2014-10-03,6367
excel,China,2014-10-04,7053
excel,China,2014-10-05,6986
excel,China,2014-10-06,8164
excel,China,2014-10-07,9944
excel,China,2014-10-08,16622
excel,China,2014-10-09,16398
excel,China,2014-10-10,16020
excel,China,2014-10-11,14632
excel,China,2014-10-12,9717
excel,China,2014-10-13,16064
excel,China,2014-10-14,16629
excel,China,2014-10-15,15809
excel,China,2014-10-16,15244
excel,China,2014-10-17,14441
excel,China,2014-10-18,9598
excel,China,2014-10-19,9356
excel,China,2014-10-20,16184
excel,China,2014-10-21,15660
excel,China,2014-10-22,15666
excel,China,2014-10-23,16091
excel,China,2014-10-24,14602
excel,China,2014-10-25,9720
excel,China,2014-10-26,8676
excel,China,2014-10-27,15336
excel,China,2014-10-28,15068
excel,China,2014-10-29,15786
excel,China,2014-10-30,15291
excel,China,2014-10-31,14132
excel,China,2014-11-01,10317
excel,China,2014-11-02,9067
excel,China,2014-11-03,15609
excel,China,2014-11-04,15341
excel,China,2014-11-05,14756
excel,China,2014-11-06,14258
excel,China,2014-11-07,13213
excel,China,2014-11-08,8584
excel,China,2014-11-09,7494
excel,China,2014-11-10,13832
excel,China,2014-11-11,12707
excel,China,2014-11-12,14105
excel,China,2014-11-13,14386
excel,China,2014-11-14,13549
excel,China,2014-11-15,9270
excel,China,2014-11-16,7914
excel,China,2014-11-17,14604
excel,China,2014-11-18,14445
excel,China,2014-11-19,14201
excel,China,2014-11-20,13837
excel,China,2014-11-21,13582
excel,China,2014-11-22,8756
excel,China,2014-11-23,8265
excel,China,2014-11-24,15806
excel,China,2014-11-25,15652
excel,China,2014-11-26,15791
excel,China,2014-11-27,15428
excel,China,2014-11-28,14136
excel,China,2014-11-29,8801
excel,China,2014-11-30,9347
excel,China,2014-12-01,16882
excel,China,2014-12-02,16291
excel,China,2014-12-03,16280
excel,China,2014-12-04,14810
excel,China,2014-12-05,12692
excel,China,2014-12-06,9007
excel,China,2014-12-07,8305
excel,China,2014-12-08,14745
excel,China,2014-12-09,15163
excel,China,2014-12-10,14974
excel,China,2014-12-11,13982
excel,China,2014-12-12,13144
excel,China,2014-12-13,9426
excel,China,2014-12-14,8608
excel,China,2014-12-15,15295
excel,China,2014-12-16,15468
excel,China,2014-12-17,15018
excel,China,2014-12-18,15239
excel,China,2014-12-19,14272
excel,China,2014-12-20,9490
excel,China,2014-12-21,8995
excel,China,2014-12-22,14498
excel,China,2014-12-23,15652
excel,China,2014-12-24,14344
excel,China,2014-12-25,15387
excel,China,2014-12-26,15652
excel,China,2014-12-27,10989
excel,China,2014-12-28,10264
excel,China,2014-12-29,16497
excel,China,2014-12-30,17356
excel,China,2014-12-31,14969
excel,China,2015-01-01,6867
excel,China,2015-01-02,9026
excel,China,2015-01-03,9397
excel,China,2015-01-04,18793
excel,China,2015-01-05,18623
excel,China,2015-01-06,16427
excel,China,2015-01-07,15738
excel,China,2015-01-08,15840
excel,China,2015-01-09,14431
excel,China,2015-01-10,9761
excel,China,2015-01-11,8318
excel,China,2015-01-12,14914
excel,China,2015-01-13,14338
excel,China,2015-01-14,14268
excel,China,2015-01-15,14220
excel,China,2015-01-16,12936
excel,China,2015-01-17,8488
excel,China,2015-01-18,7319
excel,China,2015-01-19,13164
excel,China,2015-01-20,13633
excel,China,2015-01-21,13023
excel,China,2015-01-22,13033
excel,China,2015-01-23,12021
excel,China,2015-01-24,7771
excel,China,2015-01-25,7175
excel,China,2015-01-26,13159
excel,China,2015-01-27,12702
excel,China,2015-01-28,12349
excel,China,2015-01-29,12501
excel,China,2015-01-30,11367
excel,China,2015-01-31,7369
excel,China,2015-02-01,7032
excel,China,2015-02-02,12728
excel,China,2015-02-03,12450
excel,China,2015-02-04,11945
excel,China,2015-02-05,11408
excel,China,2015-02-06,10307
excel,China,2015-02-07,6741
excel,China,2015-02-08,5979
excel,China,2015-02-09,10317
excel,China,2015-02-10,9796
excel,China,2015-02-11,9264
excel,China,2015-02-12,8622
excel,China,2015-02-13,7486
excel,China,2015-02-14,4479
excel,China,2015-02-15,5946
excel,China,2015-02-16,4956
excel,China,2015-02-17,3580
excel,China,2015-02-18,2364
excel,China,2015-02-19,2206
excel,China,2015-02-20,2360
excel,China,2015-02-21,2474
excel,China,2015-02-22,2781
excel,China,2015-02-23,3173
excel,China,2015-02-24,3680
excel,China,2015-02-25,6750
excel,China,2015-02-26,9023
excel,China,2015-02-27,12097
excel,China,2015-02-28,15456
excel,China,2015-03-01,13088
excel,China,2015-03-02,22159
excel,China,2015-03-03,17280
excel,China,2015-03-04,23505
excel,China,2015-03-05,16179
excel,China,2015-03-06,13695
excel,China,2015-03-07,9713
excel,China,2015-03-08,8978
excel,China,2015-03-09,16857
excel,China,2015-03-10,16735
excel,China,2015-03-11,18062
excel,China,2015-03-12,17634
excel,China,2015-03-13,16350
excel,China,2015-03-14,12251
excel,China,2015-03-15,10854
excel,China,2015-03-16,17663
excel,China,2015-03-17,17566
excel,China,2015-03-18,17517
excel,China,2015-03-19,17488
excel,China,2015-03-20,16526
excel,China,2015-03-21,11102
excel,China,2015-03-22,9759
excel,China,2015-03-23,16066
excel,China,2015-03-24,15866
excel,China,2015-03-25,15738
excel,China,2015-03-26,15772
excel,China,2015-03-27,14512
excel,China,2015-03-28,9834
excel,China,2015-03-29,8768
excel,China,2015-03-30,15813
excel,China,2015-03-31,15964
excel,China,2015-04-01,17206
excel,China,2015-04-02,17243
excel,China,2015-04-03,15218
excel,China,2015-04-04,8407
excel,China,2015-04-05,7306
excel,China,2015-04-06,9577
excel,China,2015-04-07,16341
excel,China,2015-04-08,15930
excel,China,2015-04-09,16232
excel,China,2015-04-10,14608
excel,China,2015-04-11,10309
excel,China,2015-04-12,8843
excel,China,2015-04-13,15931
excel,China,2015-04-14,16146
excel,China,2015-04-15,16055
excel,China,2015-04-16,16483
excel,China,2015-04-17,15608
excel,China,2015-04-18,10507
excel,China,2015-04-19,9689
excel,China,2015-04-20,16352
excel,China,2015-04-21,16086
excel,China,2015-04-22,16428
excel,China,2015-04-23,16143
excel,China,2015-04-24,15278
excel,China,2015-04-25,10187
excel,China,2015-04-26,8763
excel,China,2015-04-27,15580
excel,China,2015-04-28,15487
excel,China,2015-04-29,14574
excel,China,2015-04-30,13090
excel,China,2015-05-01,6994
excel,China,2015-05-02,6346
excel,China,2015-05-03,8371
excel,China,2015-05-04,16484
excel,China,2015-05-05,16460
excel,China,2015-05-06,17044
excel,China,2015-05-07,16464
excel,China,2015-05-08,17438
excel,China,2015-05-09,12359
excel,China,2015-05-10,10687
excel,China,2015-05-11,18788
excel,China,2015-05-12,18166
excel,China,2015-05-13,17900
excel,China,2015-05-14,16864
excel,China,2015-05-15,14814
excel,China,2015-05-16,9923
excel,China,2015-05-17,9155
excel,China,2015-05-18,16478
excel,China,2015-05-19,16519
excel,China,2015-05-20,16127
excel,China,2015-05-21,16574
excel,China,2015-05-22,14885
excel,China,2015-05-23,10215
excel,China,2015-05-24,8988
excel,China,2015-05-25,16305
excel,China,2015-05-26,16383
excel,China,2015-05-27,15894
excel,China,2015-05-28,15960
excel,China,2015-05-29,14752
excel,China,2015-05-30,9791
excel,China,2015-05-31,9766
excel,China,2015-06-01,17114
excel,China,2015-06-02,17702
excel,China,2015-06-03,17868
excel,China,2015-06-04,17742
excel,China,2015-06-05,18790
excel,China,2015-06-06,12712
excel,China,2015-06-07,11626
excel,China,2015-06-08,19986
excel,China,2015-06-09,20096
excel,China,2015-06-10,19798
excel,China,2015-06-11,20506
excel,China,2015-06-12,18172
excel,China,2015-06-13,12241
excel,China,2015-06-14,11911
excel,China,2015-06-15,21779
excel,China,2015-06-16,21545
excel,China,2015-06-17,17089
excel,China,2015-06-18,15744
excel,China,2015-06-19,13239
excel,China,2015-06-20,7856
excel,China,2015-06-21,8908
excel,China,2015-06-22,12577
excel,China,2015-06-23,21176
excel,China,2015-06-24,21993
excel,China,2015-06-25,21707
excel,China,2015-06-26,20651
excel,China,2015-06-27,13739
excel,China,2015-06-28,11888
excel,China,2015-06-29,19560
excel,China,2015-06-30,18686
excel,China,2015-07-01,19115
excel,China,2015-07-02,20116
excel,China,2015-07-03,18738
excel,China,2015-07-04,12011
excel,China,2015-07-05,10977
excel,China,2015-07-06,19408
excel,China,2015-07-07,19251
excel,China,2015-07-08,19681
excel,China,2015-07-09,19494
excel,China,2015-07-10,18455
excel,China,2015-07-11,11719
excel,China,2015-07-12,10313
excel,China,2015-07-13,18717
excel,China,2015-07-14,19074
excel,China,2015-07-15,18538
excel,China,2015-07-16,18236
excel,China,2015-07-17,16834
excel,China,2015-07-18,10421
excel,China,2015-07-19,9687
excel,China,2015-07-20,17806
excel,China,2015-07-21,17585
excel,China,2015-07-22,17489
excel,China,2015-07-23,17519
excel,China,2015-07-24,16536
excel,China,2015-07-25,10631
excel,China,2015-07-26,9526
excel,China,2015-07-27,17512
excel,China,2015-07-28,17951
excel,China,2015-07-29,18058
excel,China,2015-07-30,18229
excel,China,2015-07-31,17592
excel,China,2015-08-01,12312
excel,China,2015-08-02,10908
excel,China,2015-08-03,19354
excel,China,2015-08-04,19382
excel,China,2015-08-05,18964
excel,China,2015-08-06,18506
excel,China,2015-08-07,16956
excel,China,2015-08-08,11073
excel,China,2015-08-09,9841
excel,China,2015-08-10,18498
excel,China,2015-08-11,18340
excel,China,2015-08-12,17825
excel,China,2015-08-13,17776
excel,China,2015-08-14,16409
excel,China,2015-08-15,10964
excel,China,2015-08-16,9629
excel,China,2015-08-17,17738
excel,China,2015-08-18,17836
excel,China,2015-08-19,17376
excel,China,2015-08-20,15953
excel,China,2015-08-21,16091
excel,China,2015-08-22,10747
excel,China,2015-08-23,9624
excel,China,2015-08-24,17354
excel,China,2015-08-25,17291
excel,China,2015-08-26,17130
excel,China,2015-08-27,17566
excel,China,2015-08-28,16310
excel,China,2015-08-29,11238
excel,China,2015-08-30,10790
excel,China,2015-08-31,18832
excel,China,2015-09-01,20473
excel,China,2015-09-02,17514
excel,China,2015-09-03,9254
excel,China,2015-09-04,10999
excel,China,2015-09-05,11218
excel,China,2015-09-06,18472
excel,China,2015-09-07,19673
excel,China,2015-09-08,19609
excel,China,2015-09-09,20380
excel,China,2015-09-10,19864
excel,China,2015-09-11,18391
excel,China,2015-09-12,12333
excel,China,2015-09-13,11049
excel,China,2015-09-14,19644
excel,China,2015-09-15,19939
excel,China,2015-09-16,20331
excel,China,2015-09-17,20880
excel,China,2015-09-18,19380
excel,China,2015-09-19,13429
excel,China,2015-09-20,11349
excel,China,2015-09-21,19571
excel,China,2015-09-22,20207
excel,China,2015-09-23,19893
excel,China,2015-09-24,19267
excel,China,2015-09-25,16652
excel,China,2015-09-26,10019
excel,China,2015-09-27,7679
excel,China,2015-09-28,17621
excel,China,2015-09-29,17421
excel,China,2015-09-30,14767
excel,China,2015-10-01,8413
excel,China,2015-10-02,7564
excel,China,2015-10-03,7614
excel,China,2015-10-04,8150
excel,China,2015-10-05,9619
excel,China,2015-10-06,10854
excel,China,2015-10-07,12215
excel,China,2015-10-08,19775
excel,China,2015-10-09,20134
excel,China,2015-10-10,18629
excel,China,2015-10-11,11811
excel,China,2015-10-12,20453
excel,China,2015-10-13,21194
excel,China,2015-10-14,21634
excel,China,2015-10-15,20426
excel,China,2015-10-16,18892
excel,China,2015-10-17,12242
excel,China,2015-10-18,11032
excel,China,2015-10-19,20418
excel,China,2015-10-20,19934
excel,China,2015-10-21,19428
excel,China,2015-10-22,19038
excel,China,2015-10-23,17689
excel,China,2015-10-24,11768
excel,China,2015-10-25,10879
excel,China,2015-10-26,19704
excel,China,2015-10-27,19402
excel,China,2015-10-28,19172
excel,China,2015-10-29,18703
excel,China,2015-10-30,16156
excel,China,2015-10-31,10313
excel,China,2015-11-01,10305
excel,China,2015-11-02,19354
excel,China,2015-11-03,20430
excel,China,2015-11-04,20556
excel,China,2015-11-05,20384
excel,China,2015-11-06,19160
excel,China,2015-11-07,12328
excel,China,2015-11-08,10921
excel,China,2015-11-09,20076
excel,China,2015-11-10,18988
excel,China,2015-11-11,17538
excel,China,2015-11-12,20223
excel,China,2015-11-13,18953
excel,China,2015-11-14,11325
excel,China,2015-11-15,10702
excel,China,2015-11-16,20665
excel,China,2015-11-17,20848
excel,China,2015-11-18,20533
excel,China,2015-11-19,20612
excel,China,2015-11-20,18681
excel,China,2015-11-21,12383
excel,China,2015-11-22,10715
excel,China,2015-11-23,20050
excel,China,2015-11-24,20181
excel,China,2015-11-25,19332
excel,China,2015-11-26,18996
excel,China,2015-11-27,17439
excel,China,2015-11-28,11073
excel,China,2015-11-29,9687
excel,China,2015-11-30,20132
excel,China,2015-12-01,22348
excel,China,2015-12-02,21991
excel,China,2015-12-03,21376
excel,China,2015-12-04,19569
excel,China,2015-12-05,12464
excel,China,2015-12-06,11327
excel,China,2015-12-07,21130
excel,China,2015-12-08,21337
excel,China,2015-12-09,21479
excel,China,2015-12-10,21136
excel,China,2015-12-11,19488
excel,China,2015-12-12,11655
excel,China,2015-12-13,11546
excel,China,2015-12-14,21265
excel,China,2015-12-15,20702
excel,China,2015-12-16,19581
excel,China,2015-12-17,19795
excel,China,2015-12-18,18314
excel,China,2015-12-19,11939
excel,China,2015-12-20,10928
excel,China,2015-12-21,20280
excel,China,2015-12-22,19470
excel,China,2015-12-23,21542
excel,China,2015-12-24,23282
excel,China,2015-12-25,19863
excel,China,2015-12-26,12440
excel,China,2015-12-27,10649
excel,China,2015-12-28,19676
excel,China,2015-12-29,19706
excel,China,2015-12-30,18998
excel,China,2015-12-31,15694
excel,China,2016-01-01,7930
excel,China,2016-01-02,9370
excel,China,2016-01-03,11251
excel,China,2016-01-04,22925
excel,China,2016-01-05,22171
excel,China,2016-01-06,21850
excel,China,2016-01-07,21591
excel,China,2016-01-08,19723
excel,China,2016-01-09,12279
excel,China,2016-01-10,11235
excel,China,2016-01-11,20244
excel,China,2016-01-12,19843
excel,China,2016-01-13,19731
excel,China,2016-01-14,20710
excel,China,2016-01-15,17407
excel,China,2016-01-16,10560
excel,China,2016-01-17,9243
excel,China,2016-01-18,17871
excel,China,2016-01-19,17903
excel,China,2016-01-20,17718
excel,China,2016-01-21,17791
excel,China,2016-01-22,16179
excel,China,2016-01-23,9816
excel,China,2016-01-24,8380
excel,China,2016-01-25,15928
excel,China,2016-01-26,15708
excel,China,2016-01-27,15520
excel,China,2016-01-28,16009
excel,China,2016-01-29,15052
excel,China,2016-01-30,9508
excel,China,2016-01-31,8702
excel,China,2016-02-01,14495
excel,China,2016-02-02,13057
excel,China,2016-02-03,11247
excel,China,2016-02-04,9558
excel,China,2016-02-05,7233
excel,China,2016-02-06,3938
excel,China,2016-02-07,2155
excel,China,2016-02-08,2201
excel,China,2016-02-09,2467
excel,China,2016-02-10,2818
excel,China,2016-02-11,3160
excel,China,2016-02-12,3594
excel,China,2016-02-13,4141
excel,China,2016-02-14,6784
excel,China,2016-02-15,10243
excel,China,2016-02-16,12388
excel,China,2016-02-17,13902
excel,China,2016-02-18,15214
excel,China,2016-02-19,14983
excel,China,2016-02-20,9754
excel,China,2016-02-21,8642
excel,China,2016-02-22,15008
excel,China,2016-02-23,17258
excel,China,2016-02-24,17915
excel,China,2016-02-25,18325
excel,China,2016-02-26,17671
excel,China,2016-02-27,11191
excel,China,2016-02-28,11150
excel,China,2016-02-29,20964
excel,China,2016-03-01,23417
excel,China,2016-03-02,23210
excel,China,2016-03-03,23182
excel,China,2016-03-04,21597
excel,China,2016-03-05,13531
excel,China,2016-03-06,11990
excel,China,2016-03-07,22863
excel,China,2016-03-08,21588
excel,China,2016-03-09,23250
excel,China,2016-03-10,22155
excel,China,2016-03-11,20332
excel,China,2016-03-12,12775
excel,China,2016-03-13,12131
excel,China,2016-03-14,21892
excel,China,2016-03-15,21725
excel,China,2016-03-16,22144
excel,China,2016-03-17,22195
excel,China,2016-03-18,20168
excel,China,2016-03-19,13050
excel,China,2016-03-20,12240
excel,China,2016-03-21,27843
excel,China,2016-03-22,27748
excel,China,2016-03-23,23602
excel,China,2016-03-24,22683
excel,China,2016-03-25,21443
excel,China,2016-03-26,14215
excel,China,2016-03-27,11871
excel,China,2016-03-28,21897
excel,China,2016-03-29,21785
excel,China,2016-03-30,21464
excel,China,2016-03-31,21800
excel,China,2016-04-01,20775
excel,China,2016-04-02,11868
excel,China,2016-04-03,9761
excel,China,2016-04-04,10200
excel,China,2016-04-05,22723
excel,China,2016-04-06,23054
excel,China,2016-04-07,23055
excel,China,2016-04-08,22705
excel,China,2016-04-09,13639
excel,China,2016-04-10,11939
excel,China,2016-04-11,23027
excel,China,2016-04-12,24416
excel,China,2016-04-13,22493
excel,China,2016-04-14,22783
excel,China,2016-04-15,21537
excel,China,2016-04-16,12816
excel,China,2016-04-17,10377
excel,China,2016-04-18,22460
excel,China,2016-04-19,22006
excel,China,2016-04-20,22873
excel,China,2016-04-21,21801
excel,China,2016-04-22,22099
excel,China,2016-04-23,14955
excel,China,2016-04-24,13371
excel,China,2016-04-25,24764
excel,China,2016-04-26,25097
excel,China,2016-04-27,24448
excel,China,2016-04-28,23291
excel,China,2016-04-29,20576
excel,China,2016-04-30,11673
excel,China,2016-05-01,9791
excel,China,2016-05-02,12238
excel,China,2016-05-03,26111
excel,China,2016-05-04,25982
excel,China,2016-05-05,26074
excel,China,2016-05-06,24336
excel,China,2016-05-07,15347
excel,China,2016-05-08,13261
excel,China,2016-05-09,26761
excel,China,2016-05-10,26689
excel,China,2016-05-11,25765
excel,China,2016-05-12,26381
excel,China,2016-05-13,24088
excel,China,2016-05-14,15402
excel,China,2016-05-15,13855
excel,China,2016-05-16,25554
excel,China,2016-05-17,25075
excel,China,2016-05-18,25377
excel,China,2016-05-19,25422
excel,China,2016-05-20,22306
excel,China,2016-05-21,14703
excel,China,2016-05-22,13255
excel,China,2016-05-23,25191
excel,China,2016-05-24,24685
excel,China,2016-05-25,25350
excel,China,2016-05-26,23705
excel,China,2016-05-27,21965
excel,China,2016-05-28,13906
excel,China,2016-05-29,13326
excel,China,2016-05-30,25877
excel,China,2016-05-31,26501
excel,China,2016-06-01,26723
excel,China,2016-06-02,27041
excel,China,2016-06-03,25899
excel,China,2016-06-04,15218
excel,China,2016-06-05,12929
excel,China,2016-06-06,24285
excel,China,2016-06-07,22845
excel,China,2016-06-08,19066
excel,China,2016-06-09,9145
excel,China,2016-06-10,11084
excel,China,2016-06-11,11985
excel,China,2016-06-12,22922
excel,China,2016-06-13,23540
excel,China,2016-06-14,23398
excel,China,2016-06-15,23413
excel,China,2016-06-16,23363
excel,China,2016-06-17,21292
excel,China,2016-06-18,13480
excel,China,2016-06-19,12519
excel,China,2016-06-20,24179
excel,China,2016-06-21,24855
excel,China,2016-06-22,25111
excel,China,2016-06-23,25205
excel,China,2016-06-24,23731
excel,China,2016-06-25,15334
excel,China,2016-06-26,12346
excel,China,2016-06-27,23835
excel,China,2016-06-28,24727
excel,China,2016-06-29,25329
excel,China,2016-06-30,25637
excel,China,2016-07-01,25196
excel,China,2016-07-02,15452
excel,China,2016-07-03,13616
excel,China,2016-07-04,26067
excel,China,2016-07-05,25430
excel,China,2016-07-06,25016
excel,China,2016-07-07,24382
excel,China,2016-07-08,22433
excel,China,2016-07-09,14210
excel,China,2016-07-10,12781
excel,China,2016-07-11,24416
excel,China,2016-07-12,24478
excel,China,2016-07-13,24652
excel,China,2016-07-14,24541
excel,China,2016-07-15,22996
excel,China,2016-07-16,14180
excel,China,2016-07-17,12013
excel,China,2016-07-18,23251
excel,China,2016-07-19,22961
excel,China,2016-07-20,22623
excel,China,2016-07-21,22434
excel,China,2016-07-22,20439
excel,China,2016-07-23,12580
excel,China,2016-07-24,11231
excel,China,2016-07-25,21662
excel,China,2016-07-26,21790
excel,China,2016-07-27,21394
excel,China,2016-07-28,22157
excel,China,2016-07-29,21155
excel,China,2016-07-30,13061
excel,China,2016-07-31,12019
excel,China,2016-08-01,24740
excel,China,2016-08-02,24144
excel,China,2016-08-03,24427
excel,China,2016-08-04,22451
excel,China,2016-08-05,20113
excel,China,2016-08-06,11673
excel,China,2016-08-07,10395
excel,China,2016-08-08,21507
excel,China,2016-08-09,20190
excel,China,2016-08-10,20644
excel,China,2016-08-11,20831
excel,China,2016-08-12,19520
excel,China,2016-08-13,11803
excel,China,2016-08-14,10158
excel,China,2016-08-15,20570
excel,China,2016-08-16,20647
excel,China,2016-08-17,19671
excel,China,2016-08-18,19881
excel,China,2016-08-19,18619
excel,China,2016-08-20,11276
excel,China,2016-08-21,9590
excel,China,2016-08-22,19551
excel,China,2016-08-23,19461
excel,China,2016-08-24,20046
excel,China,2016-08-25,20144
excel,China,2016-08-26,18299
excel,China,2016-08-27,11330
excel,China,2016-08-28,10077
excel,China,2016-08-29,20616
excel,China,2016-08-30,20984
excel,China,2016-08-31,21823
excel,China,2016-09-01,22826
excel,China,2016-09-02,21218
excel,China,2016-09-03,13145
excel,China,2016-09-04,11834
excel,China,2016-09-05,22134
excel,China,2016-09-06,21662
excel,China,2016-09-07,21821
excel,China,2016-09-08,21260
excel,China,2016-09-09,19130
excel,China,2016-09-10,12116
excel,China,2016-09-11,11216
excel,China,2016-09-12,20551
excel,China,2016-09-13,19394
excel,China,2016-09-14,16120
excel,China,2016-09-15,7008
excel,China,2016-09-16,8610
excel,China,2016-09-17,10320
excel,China,2016-09-18,19668
excel,China,2016-09-19,20769
